,0-media,0-std,0-min,0-25,0-mediana,0-75,0-max,1-media,1-std,1-min,1-25,1-mediana,1-75,1-max,2-media,2-std,2-min,2-25,2-mediana,2-75,2-max,3-media,3-std,3-min,3-25,3-mediana,3-75,3-max,4-media,4-std,4-min,4-25,4-mediana,4-75,4-max,5-media,5-std,5-min,5-25,5-mediana,5-75,5-max,6-media,6-std,6-min,6-25,6-mediana,6-75,6-max,7-media,7-std,7-min,7-25,7-mediana,7-75,7-max,8-media,8-std,8-min,8-25,8-mediana,8-75,8-max,9-media,9-std,9-min,9-25,9-mediana,9-75,9-max,10-media,10-std,10-min,10-25,10-mediana,10-75,10-max,11-media,11-std,11-min,11-25,11-mediana,11-75,11-max,12-media,12-std,12-min,12-25,12-mediana,12-75,12-max,13-media,13-std,13-min,13-25,13-mediana,13-75,13-max,14-media,14-std,14-min,14-25,14-mediana,14-75,14-max,15-media,15-std,15-min,15-25,15-mediana,15-75,15-max,Target,Position_right,Position_top
Latte-100_325-top-6,1361.9075,2250.636323040724,0.0,0.0,0.0,2913.5,6674.0,1.3075,11.349006282887672,0.0,0.0,0.0,0.0,150.0,4.96,36.385342279990695,0.0,0.0,0.0,0.0,498.0,2.6025,18.442201080721272,0.0,0.0,0.0,0.0,185.0,834.6225,1787.7545331142035,0.0,0.0,0.0,272.0,7127.0,2.8925,17.66198766477529,0.0,0.0,0.0,0.0,220.0,4.725,17.08960243183539,0.0,0.0,0.0,0.0,149.0,4.15,23.1249737519326,0.0,0.0,0.0,0.0,189.0,352.21,593.8725683752978,0.0,0.0,0.0,737.25,1797.0,2.5,15.753903124595753,0.0,0.0,0.0,0.0,133.0,3.7575,21.966223644564007,0.0,0.0,0.0,0.0,140.0,1.47,10.763304409172493,0.0,0.0,0.0,0.0,96.0,0.1775,3.5500000000000274,0.0,0.0,0.0,0.0,71.0,0.0125,0.24999999999999983,0.0,0.0,0.0,0.0,5.0,1.015,4.098385891700964,0.0,0.0,0.0,0.0,40.0,0.2875,5.012250031267411,0.0,0.0,0.0,0.0,99.0,Latte,0,1
Latte-100_325-top-7,162.6275,468.9990287475664,0.0,0.0,0.0,0.0,2605.0,1.0425,9.78084126697315,0.0,0.0,0.0,0.0,150.0,4.43,26.93257337819627,0.0,0.0,0.0,0.0,273.0,2.9525,19.845777408617305,0.0,0.0,0.0,0.0,200.0,458.825,1258.5606268685528,0.0,0.0,0.0,0.0,5731.0,5.8925,24.57989772518299,0.0,0.0,0.0,0.0,159.0,9.765,33.342376342282215,0.0,0.0,0.0,0.0,241.0,5.2175,21.549271949508817,0.0,0.0,0.0,0.0,189.0,171.76,446.99318189616383,0.0,0.0,0.0,0.0,2445.0,1435.8175,6894.12196827687,0.0,0.0,0.0,0.0,37775.0,13.2525,58.481183862117554,0.0,0.0,0.0,0.0,319.0,2.8,16.19152289112525,0.0,0.0,0.0,0.0,145.0,0.035,0.7000000000000026,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,3.2800146707905826,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_325-top-8,466.365,1266.9421109728776,0.0,0.0,0.0,0.0,7696.0,2.765,14.167978120043283,0.0,0.0,0.0,0.0,123.0,2.9875,22.065119930421147,0.0,0.0,0.0,0.0,236.0,3.06,18.425801894045065,0.0,0.0,0.0,0.0,185.0,322.9725,968.2187540183527,0.0,0.0,0.0,0.0,4361.0,5.8225,27.36463139489458,0.0,0.0,0.0,0.0,230.0,6.675,24.9579972969124,0.0,0.0,0.0,0.0,230.0,4.4675,22.60312360586152,0.0,0.0,0.0,0.0,220.0,40.7775,137.62789174151018,0.0,0.0,0.0,0.0,1288.0,1706.2,8300.55510901492,0.0,0.0,0.0,0.0,45443.0,26.4425,114.77392704605772,0.0,0.0,0.0,0.0,820.0,1.1125,10.18450559110936,0.0,0.0,0.0,0.0,133.0,0.0175,0.3500000000000001,0.0,0.0,0.0,0.0,7.0,0.2175,4.1069894272311505,0.0,0.0,0.0,0.0,82.0,0.75,3.1871452330953014,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_325-top-9,259.0875,732.0985182643602,0.0,0.0,0.0,0.0,4480.0,2.9725,17.17860602646597,0.0,0.0,0.0,0.0,159.0,4.8825,27.200982102091334,0.0,0.0,0.0,0.0,218.0,3.565,21.61594081327728,0.0,0.0,0.0,0.0,185.0,945.9925,2551.281467274213,0.0,0.0,0.0,0.0,9623.0,2.545,17.113888744815565,0.0,0.0,0.0,0.0,179.0,6.6275,25.895950346741593,0.0,0.0,0.0,0.0,189.0,3.665,20.385821772087272,0.0,0.0,0.0,0.0,272.0,26.7875,130.40268207548993,0.0,0.0,0.0,0.0,1523.0,1861.42,8492.439594974243,0.0,0.0,0.0,0.0,42081.0,24.94,102.5904645107004,0.0,0.0,0.0,0.0,725.0,1.925,13.748160050054167,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2225,6.245438937240255,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_620-back-0,131.03,712.6705989139732,0.0,0.0,0.0,0.0,6580.0,1.495,14.12670820509084,0.0,0.0,0.0,0.0,241.0,4.89,28.183749027997994,0.0,0.0,0.0,0.0,236.0,3.15,20.53281498548283,0.0,0.0,0.0,0.0,154.0,386.71,1321.5571057883308,0.0,0.0,0.0,0.0,11565.0,1.7025,12.661943206491282,0.0,0.0,0.0,0.0,109.0,4.3425,20.018167030929572,0.0,0.0,0.0,0.0,230.0,3.975,17.640218771198434,0.0,0.0,0.0,0.0,139.0,226.11,950.314575485907,0.0,0.0,0.0,0.0,7637.0,6167.72,13460.310146489868,0.0,0.0,0.0,0.0,37238.0,102.6275,216.56380919345875,0.0,0.0,0.0,0.0,688.0,1.56,9.253131963169,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4325,4.190386868209543,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-1,806.8225,2116.162814775908,0.0,0.0,0.0,0.0,9630.0,1.4375,10.916226626421718,0.0,0.0,0.0,0.0,132.0,3.0375,23.546702779358544,0.0,0.0,0.0,0.0,255.0,2.18,16.079769820918845,0.0,0.0,0.0,0.0,200.0,1630.765,4291.940918383202,0.0,0.0,0.0,0.0,23031.0,1.2725,9.355589847973715,0.0,0.0,0.0,0.0,109.0,9.615,20.156325773108527,0.0,0.0,0.0,9.0,129.0,4.7375,19.96848629371182,0.0,0.0,0.0,0.0,149.0,299.2575,1277.5996255485336,0.0,0.0,0.0,0.0,9068.0,7372.33,16306.770039892564,0.0,0.0,0.0,0.0,50593.0,85.6175,182.91369479376718,0.0,0.0,0.0,0.0,632.0,2.31,13.40870551017685,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5675,4.5615197474104106,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-2,982.9475,2483.485928213197,0.0,0.0,0.0,0.0,11483.0,1.54,11.185534876624784,0.0,0.0,0.0,0.0,114.0,4.3525,28.085052415349427,0.0,0.0,0.0,0.0,255.0,4.475,30.459873353508655,0.0,0.0,0.0,0.0,423.0,1633.045,4350.162107770773,0.0,0.0,0.0,0.0,23571.0,2.6675,16.051825332068283,0.0,0.0,0.0,0.0,159.0,12.9625,28.794250570466264,0.0,0.0,0.0,9.0,179.0,3.26,14.052796972734413,0.0,0.0,0.0,0.0,119.0,300.995,1066.8340203811442,0.0,0.0,0.0,0.0,8343.0,5595.3025,12955.963478457754,0.0,0.0,0.0,0.0,36538.0,3.7625,22.18301849442061,0.0,0.0,0.0,0.0,211.0,1.41,9.78833124548963,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.035,5.920845888899654,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-3,892.1875,2333.8270746522116,0.0,0.0,0.0,0.0,9470.0,1.12,6.52126654057577,0.0,0.0,0.0,0.0,79.0,2.08,17.16362651621077,0.0,0.0,0.0,0.0,199.0,2.0675,16.997654084046598,0.0,0.0,0.0,0.0,216.0,1562.875,3998.4420762301183,0.0,0.0,0.0,0.0,19685.0,2.2375,14.689129315590016,0.0,0.0,0.0,0.0,169.0,6.3125,24.973667209377,0.0,0.0,0.0,0.0,261.0,4.6925,25.227842830585175,0.0,0.0,0.0,0.0,282.0,303.8825,1129.9059240426611,0.0,0.0,0.0,0.0,9695.0,5697.33,12545.353419779263,0.0,0.0,0.0,0.0,35030.0,41.39,90.419977498488,0.0,0.0,0.0,0.0,392.0,1.32,7.767137249503923,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.35311006328336136,0.0,0.0,0.0,0.0,5.0,2.25,5.204827140636832,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-4,717.3425,1883.0868129367711,0.0,0.0,0.0,0.0,9873.0,1.4775,10.29609234340197,0.0,0.0,0.0,0.0,114.0,3.235,30.44613592859446,0.0,0.0,0.0,0.0,498.0,3.99,23.174934605839958,0.0,0.0,0.0,0.0,200.0,1372.2025,3613.864694696312,0.0,0.0,0.0,0.0,15543.0,1.895,13.408521399292665,0.0,0.0,0.0,0.0,149.0,7.3325,18.114145008071283,0.0,0.0,0.0,9.0,149.0,3.2525,20.728795216505446,0.0,0.0,0.0,0.0,292.0,290.4325,1189.8942205439653,0.0,0.0,0.0,0.0,9212.0,5645.095,12313.168400583556,0.0,0.0,0.0,0.0,34073.0,35.5925,78.87547016172417,0.0,0.0,0.0,0.0,392.0,1.53,9.770247917064456,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,5.86428808012676,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-5,914.9875,2399.4645105078685,0.0,0.0,0.0,0.0,10895.0,1.6375,10.985800529920796,0.0,0.0,0.0,0.0,114.0,3.485,23.562528660825436,0.0,0.0,0.0,0.0,236.0,1.8,14.930750761289255,0.0,0.0,0.0,0.0,185.0,1210.7,3305.8896117857785,0.0,0.0,0.0,0.0,21032.0,155.7975,646.2958434702888,0.0,0.0,0.0,0.0,4587.0,5.665,21.133251306340497,0.0,0.0,0.0,0.0,261.0,2.635,14.033500019846008,0.0,0.0,0.0,0.0,149.0,402.4775,1159.6479910523033,0.0,0.0,0.0,0.0,7668.0,7054.015,15281.302541281288,0.0,0.0,0.0,0.0,41453.0,87.055,184.16793027384855,0.0,0.0,0.0,0.0,744.0,1.74,10.604411055527192,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.49999999999999956,0.0,0.0,0.0,0.0,10.0,2.195,5.514344474864498,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-6,845.49,2171.3030251366235,0.0,0.0,0.0,0.0,8964.0,1.0925,9.617180936892707,0.0,0.0,0.0,0.0,96.0,6.215,35.7348741157736,0.0,0.0,0.0,0.0,292.0,1.7575,13.963385480792772,0.0,0.0,0.0,0.0,200.0,1595.3175,4073.4722002376398,0.0,0.0,0.0,0.0,16063.0,1.375,10.227211969136757,0.0,0.0,0.0,0.0,109.0,4.15,16.787108671354368,0.0,0.0,0.0,0.0,169.0,3.94,18.61794752180838,0.0,0.0,0.0,0.0,189.0,242.1025,997.9708796780834,0.0,0.0,0.0,0.0,7983.0,5233.62,11566.234934151165,0.0,0.0,0.0,0.0,32703.0,31.6625,68.17178356134482,0.0,0.0,0.0,0.0,229.0,1.38,10.029310428397979,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8925,4.890371466740203,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-7,2289.9225,5071.044922697225,0.0,0.0,0.0,0.0,23655.0,1.3075,9.94132882450797,0.0,0.0,0.0,0.0,114.0,2.8475,20.895353148679238,0.0,0.0,0.0,0.0,236.0,2.5275,18.623273329997733,0.0,0.0,0.0,0.0,200.0,2727.23,5613.844825644566,0.0,0.0,0.0,0.0,19345.0,2.8075,16.28260580741608,0.0,0.0,0.0,0.0,179.0,3.3425,14.501238172007989,0.0,0.0,0.0,0.0,149.0,4.26,19.54283002826824,0.0,0.0,0.0,0.0,179.0,47.215,136.78713600496644,0.0,0.0,0.0,0.0,719.0,6.6725,22.54742134420657,0.0,0.0,0.0,0.0,148.0,3.3175,17.13404893281452,0.0,0.0,0.0,0.0,140.0,2.3125,13.804029187324666,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8875,4.6877266027099385,0.0,0.0,0.0,0.0,27.0,0.025,0.4999999999999999,0.0,0.0,0.0,0.0,10.0,Latte,0,0
Latte-100_620-back-8,2544.115,3559.888683001694,0.0,0.0,0.0,6061.0,13516.0,0.915,9.434527055018794,0.0,0.0,0.0,0.0,114.0,5.16,29.069433774153364,0.0,0.0,0.0,0.0,236.0,5.6875,30.183313681768443,0.0,0.0,0.0,0.0,200.0,6707.48,10016.725151040098,0.0,0.0,0.0,10065.5,26562.0,2.515,16.53157607485726,0.0,0.0,0.0,0.0,189.0,5.065,22.220263844367086,0.0,0.0,0.0,0.0,230.0,4.1875,21.133952626853436,0.0,0.0,0.0,0.0,200.0,35.9925,136.8647776535491,0.0,0.0,0.0,32.0,1248.0,14.66,158.26243045091445,0.0,0.0,0.0,0.0,2505.0,5.7125,24.63670558140362,0.0,0.0,0.0,0.0,158.0,1.59,10.404929427486655,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4325,4.190386868209546,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-back-9,74.9175,374.48459577789737,0.0,0.0,0.0,0.0,4175.0,2.115,12.937938422583679,0.0,0.0,0.0,0.0,114.0,2.26,17.29813468727626,0.0,0.0,0.0,0.0,236.0,2.53,17.544618379583298,0.0,0.0,0.0,0.0,185.0,501.905,1913.4184307680837,0.0,0.0,0.0,0.0,17832.0,2.525,17.37250369727346,0.0,0.0,0.0,0.0,179.0,2.1775,14.153862487260122,0.0,0.0,0.0,0.0,179.0,1.9375,11.881140412171483,0.0,0.0,0.0,0.0,139.0,4.105,18.181181573498474,0.0,0.0,0.0,0.0,188.0,6117.8125,13726.980495219408,0.0,0.0,0.0,0.0,39073.0,90.015,198.41955694044074,0.0,0.0,0.0,0.0,725.0,2.465,14.352831931753117,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.735,5.892501925953726,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_620-right-0,554.2775,1503.6931779546373,0.0,0.0,0.0,0.0,7290.0,0.8475,6.087848429144793,0.0,0.0,0.0,0.0,70.0,3.48,22.24131944662504,0.0,0.0,0.0,0.0,236.0,3.41,21.653500530238382,0.0,0.0,0.0,0.0,200.0,611.5125,2182.4068281952304,0.0,0.0,0.0,0.0,15997.0,3.5525,19.54949361239953,0.0,0.0,0.0,0.0,179.0,4.45,17.31754148566621,0.0,0.0,0.0,0.0,179.0,7.6725,27.428105954305362,0.0,0.0,0.0,0.0,241.0,116.7525,354.2893147416419,0.0,0.0,0.0,0.0,2396.0,1657.5,8090.003556170239,0.0,0.0,0.0,0.0,44052.0,22.9575,101.0388927015025,0.0,0.0,0.0,0.0,650.0,0.96,6.939653953366947,0.0,0.0,0.0,0.0,84.0,1.8875,15.9235278943299,0.0,0.0,0.0,0.0,144.0,1.8075,13.525449649477478,0.0,0.0,0.0,0.0,111.0,4.5625,32.388944147772385,0.0,0.0,0.0,0.0,306.0,1.7825,13.413425876126334,0.0,0.0,0.0,0.0,111.0,Latte,1,0
Latte-100_620-right-1,1034.84,2580.711995828598,0.0,0.0,0.0,0.0,13569.0,1.9825,11.720307494661622,0.0,0.0,0.0,0.0,114.0,5.4775,31.17031384045212,0.0,0.0,0.0,0.0,310.0,2.5725,19.68052467233642,0.0,0.0,0.0,0.0,200.0,730.47,1992.6553358065623,0.0,0.0,0.0,0.0,11565.0,3.8425,18.325727118891805,0.0,0.0,0.0,0.0,169.0,4.965,17.572157716599275,0.0,0.0,0.0,0.0,129.0,3.745,18.45892208421931,0.0,0.0,0.0,0.0,189.0,103.61,334.26526302498525,0.0,0.0,0.0,0.0,2477.0,1694.2675,8635.187760267974,0.0,0.0,0.0,0.0,53511.0,28.49,131.3228240264271,0.0,0.0,0.0,0.0,1033.0,2.07,11.478872387050682,0.0,0.0,0.0,0.0,96.0,1.725,15.137775782429163,0.0,0.0,0.0,0.0,144.0,3.655,18.882063069601582,0.0,0.0,0.0,0.0,116.0,8.1475,44.96727569531712,0.0,0.0,0.0,0.0,306.0,0.84,8.898728472150026,0.0,0.0,0.0,0.0,111.0,Latte,1,0
Latte-100_620-right-2,800.5775,2045.330167167547,0.0,0.0,0.0,0.0,9391.0,1.6475,9.973561227510338,0.0,0.0,0.0,0.0,79.0,2.7275,26.624714690129853,0.0,0.0,0.0,0.0,479.0,3.25,20.26868394524372,0.0,0.0,0.0,0.0,200.0,1070.58,2835.3902338205608,0.0,0.0,0.0,0.0,17682.0,2.6325,15.002504176934819,0.0,0.0,0.0,0.0,149.0,4.1625,14.696123088576291,0.0,0.0,0.0,0.0,119.0,4.635,19.398389592875862,0.0,0.0,0.0,0.0,159.0,132.3025,382.14823587084334,0.0,0.0,0.0,0.0,2364.0,1341.96,6769.762164419656,0.0,0.0,0.0,0.0,38324.0,20.23,89.7916948897728,0.0,0.0,0.0,0.0,557.0,1.2,8.453321632147945,0.0,0.0,0.0,0.0,96.0,1.005,11.477993545894677,0.0,0.0,0.0,0.0,144.0,3.0025,17.35021812319108,0.0,0.0,0.0,0.0,116.0,5.62,34.45582111955187,0.0,0.0,0.0,0.0,306.0,1.1875,11.089851476210628,0.0,0.0,0.0,0.0,116.0,Latte,1,0
Latte-100_620-right-3,1229.6475,3059.288782196903,0.0,0.0,0.0,0.0,11576.0,1.9825,11.476561873273592,0.0,0.0,0.0,0.0,88.0,4.995,34.12016176099564,0.0,0.0,0.0,0.0,498.0,2.8775,19.377466533919886,0.0,0.0,0.0,0.0,169.0,926.1475,2466.4224963639494,0.0,0.0,0.0,0.0,15866.0,2.2175,13.659489297542402,0.0,0.0,0.0,0.0,119.0,2.99,13.872671969340413,0.0,0.0,0.0,0.0,159.0,4.6275,21.8902192313139,0.0,0.0,0.0,0.0,179.0,103.7725,348.49871467348504,0.0,0.0,0.0,0.0,2477.0,1458.59,7278.32852185726,0.0,0.0,0.0,0.0,40839.0,20.255,92.84511572390069,0.0,0.0,0.0,0.0,613.0,2.0125,11.701909265206572,0.0,0.0,0.0,0.0,121.0,0.93,10.427700722397535,0.0,0.0,0.0,0.0,144.0,4.9925,22.505748499857727,0.0,0.0,0.0,0.0,116.0,5.8875,37.28787749752831,0.0,0.0,0.0,0.0,292.0,1.9775,14.469464650365294,0.0,0.0,0.0,0.0,111.0,Latte,1,0
Latte-100_620-right-4,1074.24,2629.9276341378686,0.0,0.0,0.0,0.0,11622.0,2.315,12.750773724619274,0.0,0.0,0.0,0.0,105.0,2.6175,18.45542469035194,0.0,0.0,0.0,0.0,218.0,5.7375,32.89511841883939,0.0,0.0,0.0,0.0,279.0,1233.085,3032.5325136577,0.0,0.0,0.0,0.0,12814.0,2.475,18.01974341887825,0.0,0.0,0.0,0.0,179.0,4.4475,20.63314227524194,0.0,0.0,0.0,0.0,282.0,3.0325,10.948567100487853,0.0,0.0,0.0,0.0,109.0,80.47,279.01401605095253,0.0,0.0,0.0,0.0,2144.0,1798.4825,9119.70494893245,0.0,0.0,0.0,0.0,54438.0,25.51,109.85682137676893,0.0,0.0,0.0,0.0,688.0,2.345,14.90726471735783,0.0,0.0,0.0,0.0,182.0,1.3475,13.51975232789111,0.0,0.0,0.0,0.0,144.0,2.2225,15.25187013472497,0.0,0.0,0.0,0.0,116.0,3.09,26.326976168665293,0.0,0.0,0.0,0.0,306.0,4.2125,20.424501079852682,0.0,0.0,0.0,0.0,111.0,Latte,1,0
Latte-100_620-right-5,1066.6675,2726.5535512094407,0.0,0.0,0.0,0.0,13096.0,2.7025,15.424778872260836,0.0,0.0,0.0,0.0,159.0,3.2175,25.10090301324231,0.0,0.0,0.0,0.0,329.0,1.19,14.820696089639469,0.0,0.0,0.0,0.0,279.0,869.0075,2339.439900931195,0.0,0.0,0.0,0.0,13548.0,3.25,17.935766761510596,0.0,0.0,0.0,0.0,159.0,4.5925,15.665406350948938,0.0,0.0,0.0,0.0,139.0,5.2,21.180924884134992,0.0,0.0,0.0,0.0,220.0,122.375,444.2914940714718,0.0,0.0,0.0,0.0,3997.0,1611.88,6999.207265216062,0.0,0.0,0.0,0.0,35193.0,20.9475,79.72971096634522,0.0,0.0,0.0,0.0,428.0,1.77,9.692365804447219,0.0,0.0,0.0,0.0,96.0,0.715,9.303502722484057,0.0,0.0,0.0,0.0,151.0,2.5825,16.396961444472822,0.0,0.0,0.0,0.0,111.0,3.945,29.54452864630496,0.0,0.0,0.0,0.0,306.0,3.2075,17.996085448749696,0.0,0.0,0.0,0.0,111.0,Latte,1,0
Latte-100_620-right-6,1473.1075,3612.0139767676305,0.0,0.0,0.0,0.0,14678.0,1.655,10.384631743162755,0.0,0.0,0.0,0.0,96.0,1.5825,14.959534180824894,0.0,0.0,0.0,0.0,218.0,5.845,31.36063933098502,0.0,0.0,0.0,0.0,248.0,1001.7625,2516.3192090827274,0.0,0.0,0.0,0.0,17240.0,2.9625,18.29200884865578,0.0,0.0,0.0,0.0,159.0,7.1025,26.36721579769678,0.0,0.0,0.0,0.0,272.0,4.7975,23.484896095395598,0.0,0.0,0.0,0.0,230.0,126.2975,387.60281067202334,0.0,0.0,0.0,0.0,3001.0,1621.1275,8522.908077733699,0.0,0.0,0.0,0.0,49765.0,24.0425,118.59461370462532,0.0,0.0,0.0,0.0,763.0,1.56,9.783951874662627,0.0,0.0,0.0,0.0,96.0,0.8775,10.240589236943357,0.0,0.0,0.0,0.0,144.0,3.39,18.776829426404046,0.0,0.0,0.0,0.0,116.0,3.4425,29.1961080550801,0.0,0.0,0.0,0.0,292.0,4.125,20.241508631502693,0.0,0.0,0.0,0.0,116.0,Latte,1,0
Latte-100_620-right-7,1348.545,3437.1699151393495,0.0,0.0,0.0,0.0,12097.0,2.21,13.101527585081762,0.0,0.0,0.0,0.0,96.0,2.8075,20.80547074165731,0.0,0.0,0.0,0.0,181.0,2.875,19.99158657622217,0.0,0.0,0.0,0.0,200.0,828.9175,2229.7329713448944,0.0,0.0,0.0,0.0,16535.0,2.045,16.359004173355437,0.0,0.0,0.0,0.0,189.0,4.535,15.710372832505968,0.0,0.0,0.0,0.0,159.0,4.8825,20.786748568260904,0.0,0.0,0.0,0.0,251.0,72.995,271.97187672500866,0.0,0.0,0.0,0.0,1990.0,1340.9725,6312.194504322145,0.0,0.0,0.0,0.0,32703.0,21.095,86.29059126203019,0.0,0.0,0.0,0.0,594.0,1.05,8.191780219091292,0.0,0.0,0.0,0.0,96.0,2.2475,17.95905238749077,0.0,0.0,0.0,0.0,151.0,0.8975,9.622810918590147,0.0,0.0,0.0,0.0,111.0,5.2425,36.57530692203545,0.0,0.0,0.0,0.0,306.0,2.0175,14.679438290387827,0.0,0.0,0.0,0.0,116.0,Latte,1,0
Latte-100_620-right-8,1549.64,3897.9264695868083,0.0,0.0,0.0,0.0,17162.0,1.1075,7.285508928748694,0.0,0.0,0.0,0.0,88.0,1.2625,11.431328967136169,0.0,0.0,0.0,0.0,145.0,2.7225,19.968282964777018,0.0,0.0,0.0,0.0,185.0,629.8525,1751.2231359605692,0.0,0.0,0.0,0.0,15044.0,4.5,22.28095829978801,0.0,0.0,0.0,0.0,169.0,6.6375,22.126569015348462,0.0,0.0,0.0,0.0,241.0,2.7775,16.472289901117755,0.0,0.0,0.0,0.0,200.0,85.7475,327.9890253432485,0.0,0.0,0.0,0.0,2445.0,2161.3475,9797.108226192677,0.0,0.0,0.0,0.0,49494.0,27.5925,116.49355481972512,0.0,0.0,0.0,0.0,801.0,1.41,9.450671297316644,0.0,0.0,0.0,0.0,96.0,1.14,10.95858688729596,0.0,0.0,0.0,0.0,144.0,2.1425,14.905119934124203,0.0,0.0,0.0,0.0,111.0,4.17,32.53286135078169,0.0,0.0,0.0,0.0,306.0,3.6475,19.87702149994499,0.0,0.0,0.0,0.0,128.0,Latte,1,0
Latte-100_620-right-9,1196.07,3058.64295512198,0.0,0.0,0.0,0.0,12001.0,2.7725,14.465783455362585,0.0,0.0,0.0,0.0,114.0,3.4875,25.959962304617175,0.0,0.0,0.0,0.0,236.0,4.3325,24.2809772949112,0.0,0.0,0.0,0.0,185.0,1297.9625,3325.376246237617,0.0,0.0,0.0,0.0,15543.0,2.9175,18.749655134673024,0.0,0.0,0.0,0.0,210.0,9.0125,29.25263467345032,0.0,0.0,0.0,0.0,272.0,5.405,25.2700894051913,0.0,0.0,0.0,0.0,220.0,70.9775,299.55085340922767,0.0,0.0,0.0,0.0,2348.0,1945.7975,8847.452449921853,0.0,0.0,0.0,0.0,44739.0,29.14,120.316376591845,0.0,0.0,0.0,0.0,669.0,1.8,10.318244298984876,0.0,0.0,0.0,0.0,96.0,0.7675,9.285148286200991,0.0,0.0,0.0,0.0,144.0,2.195,14.803033455976086,0.0,0.0,0.0,0.0,111.0,5.495,34.93940296712662,0.0,0.0,0.0,0.0,306.0,4.93,22.800323174071536,0.0,0.0,0.0,0.0,139.0,Latte,1,0
