,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Target,Position_right,Position_top
Scrub-150_461-back-4,715.555,39.6525,3.48,3.5775,1470.9775,1.2975,45.305,1.7725,94.9925,3075.235,3.6025,0.9525,2.1775,2.6975,9.47,2.4625,Scrub,0,0
Scrub-150_461-back-5,364.8275,88.8125,2.8,2.225,1133.305,1256.395,44.74,2.61,9.3625,3068.9375,4.4775,0.4625,1.9425,1.9425,12.03,1.965,Scrub,0,0
Scrub-150_461-back-6,393.54,62.74,3.5275,3.9975,1895.7875,1431.77,45.81,1.7175,25.11,3127.675,5.935,0.7175,1.6475,0.76,9.34,1.5325,Scrub,0,0
Scrub-150_461-back-7,438.68,31.935,8.4025,1.335,1022.75,559.905,34.6925,1.9075,16.8225,2134.2825,3.1875,1.035,1.39,1.2275,8.8225,0.74,Scrub,0,0
Scrub-150_461-back-8,482.1475,22.1325,12.2175,5.225,1437.575,2314.855,32.4725,1.2875,89.7,2856.235,6.18,1.11,3.655,1.605,8.285,0.965,Scrub,0,0
Scrub-150_461-back-9,546.435,45.7525,5.01,2.2975,1876.8375,1941.0,44.3325,2.6225,111.31,2622.2,5.1375,0.7475,2.225,1.6025,7.1525,1.8575,Scrub,0,0
Scrub-150_461-right-0,582.1675,0.755,3.0225,2.5325,63.0025,0.21,0.9475,1.89,184.41,0.125,1.08,0.8,3.2175,3.86,10.7975,1.5125,Scrub,1,0
Scrub-150_461-right-1,2083.68,2.5925,4.53,2.29,1267.6775,0.355,1.0575,2.12,202.5275,2.0125,2.1,2.0425,2.3375,0.5025,7.8125,2.3825,Scrub,1,0
Scrub-150_461-right-2,1385.6,2.6175,4.21,4.565,1131.6575,0.21,2.175,1.695,179.8725,1.0075,1.0575,2.6875,1.66,1.2625,10.7975,1.9525,Scrub,1,0
Scrub-150_461-right-3,837.135,5.2075,3.795,2.8225,162.6175,0.5425,1.9075,1.63,23.205,0.5975,1.1875,0.7975,1.6825,0.975,15.96,2.885,Scrub,1,0
Scrub-150_461-right-4,1125.7275,0.98,7.2425,2.37,189.96,0.53,1.1425,2.1625,39.9525,1.1625,1.7725,1.8275,1.1825,1.975,11.7075,3.5425,Scrub,1,0
Scrub-150_461-right-5,2022.1025,1.9675,3.1275,4.06,727.66,0.9075,1.37,2.5875,99.35,1.345,0.9825,1.785,0.8425,2.8675,12.3075,3.2625,Scrub,1,0
Scrub-150_461-right-6,729.6,6.315,5.66,5.755,33.62,20.0825,2.6775,2.405,3.11,576.6725,3.6675,0.715,2.2025,0.7225,7.505,2.6075,Scrub,1,0
Scrub-150_461-right-7,565.3775,2.18,4.6975,4.865,144.0425,0.755,0.92,1.49,4.035,497.9025,2.97,0.745,1.445,0.985,8.385,1.81,Scrub,1,0
Scrub-150_461-right-8,880.94,11.2425,3.48,0.9175,82.725,0.21,1.0475,2.4475,5.2675,719.2275,4.7625,0.9275,0.875,1.275,13.6875,2.385,Scrub,1,0
Scrub-150_461-right-9,1189.5925,1.655,4.805,4.195,13.29,0.9375,0.54,0.5025,44.435,1.96,1.1575,1.13,2.36,2.0875,7.955,2.1475,Scrub,1,0
Scrub-150_461-top-0,1517.9925,7.395,6.2475,4.8775,115.7175,0.3325,0.845,3.34,63.1825,2.365,0.5675,1.235,2.8675,1.215,6.175,1.245,Scrub,0,1
Scrub-150_461-top-1,882.2275,1.1675,4.16,3.105,100.9025,1.2,1.5025,0.63,340.7875,1.5675,0.8325,1.055,1.1675,1.6275,5.335,1.1375,Scrub,0,1
Scrub-150_461-top-2,897.2975,6.38,1.625,2.1175,17.2825,0.995,1.2,4.9625,99.34,214.22,255.2,0.9825,2.1225,1.7625,9.6075,1.4725,Scrub,0,1
Scrub-150_461-top-3,277.08,34.0625,9.0425,1.725,233.3725,1.5075,3.0125,0.93,505.185,2.32,0.955,0.8,1.4525,1.295,6.3525,0.995,Scrub,0,1
Scrub-150_461-top-4,145.915,70.15,7.8675,1.45,0.7275,8.5875,1.775,2.2,526.1875,1.4125,0.825,2.275,1.34,1.43,10.5575,1.2425,Scrub,0,1
Scrub-150_461-top-5,876.3625,1.9425,12.6575,3.99,941.4825,1.79,1.25,2.415,480.435,0.97,0.875,1.03,2.175,1.205,5.94,1.345,Scrub,0,1
Scrub-150_461-top-6,924.9025,19.1125,20.955,2.75,19.6125,12.4425,23.6425,30.88,288.46,1.3325,1.7025,0.5675,1.78,0.745,8.4375,1.215,Scrub,0,1
Scrub-150_461-top-7,364.9175,1.22,1.9825,2.38,53.995,22268.0,2232.4725,2.1175,30.4575,182.655,149.91,0.9025,1.22,1.26,10.6975,1.1725,Scrub,0,1
Scrub-150_461-top-8,990.6225,1.965,7.08,2.375,408.7975,0.535,1397.8,0.5825,137.6575,153.095,156.25,1.1925,1.3925,0.775,3.9525,1.7525,Scrub,0,1
Scrub-150_461-top-9,712.92,9.7975,12.9275,1.835,91.1875,7.2525,15.5125,11.835,160.515,2.8425,1.37,1.085,1.2725,0.775,3.52,1.42,Scrub,0,1
Scrub-150_56-back-0,2382.57,1.2925,4.755,2.7575,585.5825,8.3275,20.255,26.02,441.435,1.62,1.7475,2.46,2.4175,2.3825,7.45,1.035,Scrub,0,0
Scrub-150_56-back-1,1532.5175,2.6575,1.5425,3.575,614.995,6.6525,14.3925,15.6275,204.8975,2.6475,4.72,2.1,4.225,3.915,8.9,1.6525,Scrub,0,0
Scrub-150_56-back-2,2151.01,1.655,3.715,2.46,600.975,8.295,17.3275,20.8925,140.26,2.43,3.365,2.2875,1.785,1.58,5.3925,1.2475,Scrub,0,0
Scrub-150_56-back-3,2056.855,3.12,4.2125,3.185,573.6775,8.0325,21.7475,19.66,55.5475,1.3925,3.5825,2.405,2.4375,3.62,5.915,1.9,Scrub,0,0
Scrub-150_56-back-4,2608.9325,1.5275,1.765,1.7925,921.315,7.92,16.515,19.7975,85.7175,1.5825,3.9725,2.37,2.47,2.285,5.6775,0.8075,Scrub,0,0
Scrub-150_56-back-5,2146.41,2.0325,5.4375,3.8825,420.225,6.2775,19.97,24.015,105.285,0.6175,2.835,1.955,0.86,1.7875,6.9675,1.3375,Scrub,0,0
Scrub-150_56-back-6,2180.5225,1.53,1.7625,3.2325,744.4075,9.615,25.8025,24.9075,78.075,2.32,3.1075,2.0725,1.03,2.8575,12.0325,0.985,Scrub,0,0
Scrub-150_56-back-7,2113.625,1.305,4.72,2.19,545.6975,8.595,23.41,29.02,89.37,2.3475,2.7075,3.9625,3.175,1.135,5.34,2.905,Scrub,0,0
Scrub-150_56-back-8,2414.82,1.4825,4.52,3.7975,568.5025,8.3025,23.8375,31.0425,136.7875,2.2775,3.2325,1.08,1.1275,2.21,8.4675,2.475,Scrub,0,0
Scrub-150_56-back-9,2096.27,2.1325,2.5825,4.375,684.1775,10.5975,21.165,25.0975,612.6875,1.985,3.2775,1.86,1.16,3.245,6.735,2.1925,Scrub,0,0
Scrub-150_56-right-0,2019.1425,0.825,5.52,4.4525,451.995,4.2225,4.465,12.965,699.925,2.145,1.8875,1.5575,2.6275,3.01,8.1575,3.9075,Scrub,1,0
Scrub-150_56-right-1,3180.87,1.1575,4.0275,3.445,670.4625,4.15,5.165,11.9725,1104.4125,2.23,1.3475,1.0375,1.7525,3.6675,12.1575,1.415,Scrub,1,0
Scrub-150_56-right-2,3097.4675,1.7275,2.985,2.76,605.0725,1.41,5.6975,16.4725,869.415,1.7075,2.5025,1.4225,2.4575,2.1075,8.7925,1.8075,Scrub,1,0
Scrub-150_56-right-3,2178.9325,0.3075,5.115,3.645,572.035,5.0775,6.695,9.385,897.7275,1.24,1.415,3.3525,3.9175,1.9675,11.145,3.0575,Scrub,1,0
Scrub-150_56-right-4,3512.8275,1.915,5.9025,3.615,610.41,3.6575,4.92,9.8075,1069.9225,1.58,1.94,2.4575,3.09,4.31,8.1625,1.75,Scrub,1,0
Scrub-150_56-right-5,2849.51,1.3925,1.4925,1.4575,554.7,4.06,4.4075,5.755,858.315,2.9225,1.085,1.655,3.315,4.1225,12.79,1.4,Scrub,1,0
Scrub-150_56-right-6,2357.5025,2.815,4.3475,3.7625,541.7375,5.7275,11.14,17.87,790.045,2.095,2.6925,1.055,3.2225,4.045,14.685,2.7925,Scrub,1,0
Scrub-150_56-right-7,2759.0375,1.305,2.625,3.1475,685.46,3.44,10.4125,12.5425,294.065,1.7075,2.065,0.7475,4.995,2.475,11.3175,1.4375,Scrub,1,0
Scrub-150_56-right-8,2866.78,2.01,6.1125,4.4875,586.0575,6.5475,4.2925,14.1025,448.4675,1.7625,0.565,1.8675,4.67,2.4025,12.8925,2.2525,Scrub,1,0
Scrub-150_56-right-9,2963.5425,1.3525,2.94,5.3025,611.18,4.25,10.27,15.6975,824.26,1.7025,1.67,2.315,2.2975,4.2425,9.0425,2.5775,Scrub,1,0
Scrub-150_56-top-0,4264.3675,1.485,3.98,4.5675,1411.5275,27.0775,63.8575,65.72,3488.8975,1.9875,3.755,1.8,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-1,4842.905,2.34,5.6325,2.7675,782.2275,24.0,40.22,54.44,42.0525,2.625,2.0525,0.9925,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-2,5595.64,2.0225,5.3575,1.955,740.2025,27.65,62.365,57.735,820.09,1.03,2.445,0.3625,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-3,6334.81,3.615,5.125,2.18,643.5725,20.92,45.555,43.825,594.09,1.6925,2.1875,1.6875,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-4,5722.575,1.2875,2.9,1.5875,2075.9875,28.0475,51.1075,45.635,233.5725,2.875,1.6125,2.2875,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-5,5835.0625,2.8325,5.0175,4.335,721.8975,23.095,40.7475,59.9475,641.635,1.95,1.92,2.01,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-6,5121.1925,2.6025,3.3,3.7225,813.78,24.755,33.36,42.9725,427.505,1.73,1.705,2.075,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-7,6434.3175,1.09,4.35,3.6175,3476.96,25.4475,46.645,45.3875,453.4225,2.22,1.1775,1.35,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-8,5049.16,2.495,3.62,3.2575,4070.705,24.815,51.3225,68.23,1791.37,2.1325,0.875,1.74,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_56-top-9,6326.165,1.9425,5.5275,2.7975,840.705,25.055,53.93,72.355,855.1275,1.365,1.9225,0.72,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-150_866-back-0,210.3275,8.0425,16.75,3.3025,18.9925,3.4475,45.4325,3.46,288.54,1.395,51.05,0.45,1.465,1.7575,8.0025,1.66,Scrub,0,0
Scrub-150_866-back-1,817.2975,10.975,6.3475,1.83,217.4075,799.8125,21.4675,3.165,710.9975,0.44,87.9875,1.44,1.4575,0.3925,4.93,2.1125,Scrub,0,0
Scrub-150_866-back-2,749.335,11.4975,3.845,2.7525,274.4275,411.0625,11.7775,4.01,521.1525,0.915,61.345,0.24,0.745,1.96,2.4075,1.9625,Scrub,0,0
Scrub-150_866-back-3,1035.5525,12.3425,6.3225,4.0575,283.7275,550.29,8.5325,4.085,704.6125,1.2125,77.7425,0.54,2.405,0.815,5.0125,1.545,Scrub,0,0
Scrub-150_866-back-4,891.985,10.32,6.7825,1.84,33.38,0.93,3.415,3.1,660.3825,0.7325,63.5525,1.35,0.8675,1.4175,2.5375,3.4725,Scrub,0,0
Scrub-150_866-back-5,1139.41,14.915,5.46,2.055,81.6025,3.67,5.53,1.615,761.445,0.9175,48.86,0.42,2.6625,2.2475,5.155,1.5775,Scrub,0,0
Scrub-150_866-back-6,1025.8325,10.0825,5.5125,2.445,190.975,2.025,5.335,3.8775,374.935,0.1475,49.655,0.39,1.17,2.28,3.5125,2.6875,Scrub,0,0
Scrub-150_866-back-7,1180.0175,9.67,21.7075,3.5225,71.8175,0.825,7.32,1.955,675.06,0.585,47.12,0.3,1.8625,1.1375,10.0275,1.53,Scrub,0,0
Scrub-150_866-back-8,201.28,9.2825,3.8275,2.1425,0.82,1.855,4.9375,2.5275,308.9275,1.575,84.5575,1.3875,0.0,0.0,1.075,0.0,Scrub,0,0
Scrub-150_866-back-9,1081.1725,10.5375,6.095,3.76,59.245,717.8675,5.6775,2.51,354.075,1.03,125.4525,0.63,0.0,0.0,0.9125,0.0,Scrub,0,0
Scrub-150_866-right-0,1036.1925,0.7825,9.485,3.8775,164.9675,11.5325,20.8625,25.2475,10.6075,18.265,150.925,0.2075,1.2725,1.08,10.8025,1.325,Scrub,1,0
Scrub-150_866-right-1,1128.365,1.41,13.7425,1.5675,138.28,22.145,24.9125,33.3,16.5225,83.41,407.44,1.115,2.685,1.9075,8.9825,0.9525,Scrub,1,0
Scrub-150_866-right-2,816.1,4.215,8.375,4.4125,175.6025,11.1025,70.895,35.855,7.6875,60.485,226.9475,0.2325,0.32,2.255,9.4175,2.675,Scrub,1,0
Scrub-150_866-right-3,1054.97,7.3675,11.105,2.7175,161.18,11.3025,22.6625,23.65,5.0925,78.81,325.2125,0.88,1.34,1.48,9.4175,2.085,Scrub,1,0
Scrub-150_866-right-4,992.8775,1.575,12.015,2.61,154.4425,9.615,20.7175,23.1575,8.76,48.835,0.57,0.9075,1.3925,0.695,10.1575,2.37,Scrub,1,0
Scrub-150_866-right-5,925.3175,1.5525,13.755,4.8725,164.7625,9.8125,28.4725,27.345,8.8675,1.2675,261.9175,0.2325,2.38,2.0125,9.02,1.385,Scrub,1,0
Scrub-150_866-right-6,1258.055,0.9725,11.9075,2.4975,143.38,13.3375,26.2275,29.0175,21.555,64.88,313.18,0.205,0.305,1.685,9.1275,2.285,Scrub,1,0
Scrub-150_866-right-7,851.1825,1.785,11.405,3.3375,129.6675,11.245,25.43,29.9975,7.295,37.38,0.125,0.4125,2.59,2.5775,10.4725,1.5725,Scrub,1,0
Scrub-150_866-right-8,1124.04,1.37,4.295,4.5225,115.555,10.915,26.235,23.805,17.5875,49.025,275.9175,0.1525,1.4625,1.03,14.285,1.315,Scrub,1,0
Scrub-150_866-right-9,984.755,8.055,7.6225,3.225,157.6025,11.18,21.1475,21.73,15.895,99.82,433.22,0.4375,1.0325,1.3,14.5375,2.525,Scrub,1,0
Scrub-150_866-top-0,835.2525,5.255,10.7775,2.3275,141.915,7089.495,529.4575,5.3675,25.8825,6.995,166.485,1.0875,2.0575,1.1575,8.6625,2.145,Scrub,0,1
Scrub-150_866-top-1,1066.8575,1.845,4.6825,2.4975,163.1025,3.31,5.6325,7.135,329.9025,22.85,236.7725,0.54,3.305,3.1825,6.9325,1.0,Scrub,0,1
Scrub-150_866-top-2,775.4,5.2375,5.2775,1.37,182.975,2.77,6.3525,9.195,629.6575,77.165,436.07,0.5925,2.2875,2.955,6.94,1.0525,Scrub,0,1
Scrub-150_866-top-3,1113.92,9.4525,7.94,2.7225,352.7225,4.09,25.8825,9.7425,177.8125,32.895,384.6175,0.3625,2.9775,1.19,8.3975,1.525,Scrub,0,1
Scrub-150_866-top-4,1458.9425,3.7625,7.225,1.61,513.3375,371.375,12.1375,14.8975,222.1475,1.265,318.1125,0.85,4.5275,0.7275,5.0325,0.9275,Scrub,0,1
Scrub-150_866-top-5,1087.3725,4.8675,5.055,2.79,321.2,6.85,13.375,18.2925,71.075,31.68,338.38,1.2175,1.765,2.3025,5.0375,1.0275,Scrub,0,1
Scrub-150_866-top-6,948.01,14.0275,11.49,2.99,151.26,8.47,13.0925,19.225,441.595,29.83,318.78,1.625,3.1275,2.705,6.555,2.6075,Scrub,0,1
Scrub-150_866-top-7,791.01,6.365,15.5275,0.9925,173.485,8.015,20.7075,18.56,208.5025,15.765,307.1525,0.62,2.915,1.865,7.5325,0.905,Scrub,0,1
Scrub-150_866-top-8,837.0875,16.7125,11.04,2.0325,194.6125,6.7075,25.295,19.4425,374.74,9.1325,223.525,0.2275,1.8025,1.51,6.9675,1.6875,Scrub,0,1
Scrub-150_866-top-9,1731.625,13.7875,17.1225,1.7625,531.515,1354.6825,32.585,28.5275,192.3675,45.3325,404.215,0.0775,2.75,0.97,7.265,1.145,Scrub,0,1
Scrub-50_461-back-0,16.445,1.3475,5.0575,3.86,2.51,2.295,4.5275,1.88,2.21,0.6225,1.06,0.4125,1.3125,1.3475,10.71,2.1675,Scrub,0,0
Scrub-50_461-back-1,173.295,1.8575,4.915,3.0625,262.9675,0.7625,4.565,3.755,17.975,1288.56,0.9225,0.9075,1.27,3.025,12.4725,1.5175,Scrub,0,0
Scrub-50_461-back-2,158.2025,3.0375,9.8075,1.2575,197.53,1.8375,3.4975,1.7375,11.3775,1.01,1.2175,1.115,0.9075,1.6975,12.68,2.1125,Scrub,0,0
Scrub-50_461-back-3,62.2525,2.44,6.1825,3.795,367.735,0.98,3.6425,2.4675,8.5525,2402.92,0.8675,0.8775,0.8525,2.37,10.0825,1.695,Scrub,0,0
Scrub-50_461-back-4,44.6325,1.1775,2.4825,4.22,1560.1125,0.345,4.5125,1.86,13.035,2606.2,7.3425,0.98,0.75,1.59,9.785,1.3125,Scrub,0,0
Scrub-50_461-back-5,238.7675,0.8725,6.6175,1.95,987.175,2.4025,3.645,2.9275,13.26,1694.31,1.4625,0.54,1.465,1.0625,12.5475,1.5825,Scrub,0,0
Scrub-50_461-back-6,88.7375,1.6975,5.735,3.7625,376.26,1.305,6.6725,1.65,5.475,1883.8175,8.785,0.595,2.01,1.0675,12.5775,2.1675,Scrub,0,0
Scrub-50_461-back-7,140.6025,1.2225,1.855,3.4525,1104.3775,1.99,5.375,1.835,52.9275,1.15,2.2825,0.9775,1.33,2.215,12.28,2.3375,Scrub,0,0
Scrub-50_461-back-8,197.8825,1.0475,2.9375,4.4525,578.69,1.1825,3.21,1.98,8.055,1958.8375,5.805,1.03,2.3925,1.765,11.3875,1.695,Scrub,0,0
Scrub-50_461-back-9,228.5025,0.8275,2.215,3.76,1500.45,0.7575,4.205,2.795,3.5475,1668.7875,1.2825,1.005,1.57,1.065,12.845,1.7425,Scrub,0,0
Scrub-50_461-right-0,23.725,1.7375,3.6675,0.42,7.7525,0.3325,0.715,1.7325,1.7975,1.565,0.4375,0.31,2.6,2.48,11.8725,1.91,Scrub,1,0
Scrub-50_461-right-1,95.575,0.8,2.795,2.42,11.6625,1.05,1.185,0.665,3.2175,1.235,1.1325,0.9275,2.99,3.8025,14.055,1.9425,Scrub,1,0
Scrub-50_461-right-2,153.02,2.1,2.125,4.1825,137.915,0.885,1.72,0.3725,5.5325,1.02,0.3875,1.1125,2.62,4.2675,12.8,2.325,Scrub,1,0
Scrub-50_461-right-3,51.385,1.5925,5.2925,5.1075,154.73,2.55,3.9575,25.3475,2.47,2.0125,0.155,1.5275,0.6525,2.2475,12.1425,0.7625,Scrub,1,0
Scrub-50_461-right-4,58.605,1.8525,4.255,3.1425,83.84,3.465,10.79,32.7875,3.63,1.2075,1.2375,1.1375,1.4925,4.73,13.895,3.5275,Scrub,1,0
Scrub-50_461-right-5,45.7475,1.7325,1.8525,2.875,3.375,0.5775,3.23,2.065,2.345,1.36,1.6,0.515,2.66,2.5525,16.6775,3.2025,Scrub,1,0
Scrub-50_461-right-6,38.3625,2.59,2.5275,3.1025,2.715,9.89,2.495,1.3475,3.82,1.55,1.78,0.6175,2.9075,3.685,12.7375,2.1225,Scrub,1,0
Scrub-50_461-right-7,143.1375,0.9575,5.695,5.9675,130.7975,1.2725,1.5375,1.225,3.04,1.24,1.1625,1.6525,5.085,3.2925,13.155,1.795,Scrub,1,0
Scrub-50_461-right-8,123.26,2.23,4.345,2.835,13.7125,17.925,2.1525,2.015,3.9625,1.11,1.9875,0.645,2.9275,4.585,12.52,3.065,Scrub,1,0
Scrub-50_461-right-9,283.165,0.8475,3.575,3.0975,14.0725,7.4425,7.07,13.35,6.0575,0.41,1.675,1.3925,2.99,1.855,14.075,2.2275,Scrub,1,0
Scrub-50_461-top-0,5.57,2.54,4.1575,2.565,3.7875,1.075,5.3425,1.7675,30.145,0.41,1.195,1.445,2.2525,1.1375,6.315,1.315,Scrub,0,1
Scrub-50_461-top-1,26.05,2.3875,4.1625,1.7675,84.435,1.4175,2.4925,4.22,578.8475,1.0025,1.4625,1.4,1.3925,2.0,3.17,0.9975,Scrub,0,1
Scrub-50_461-top-2,96.455,1.8075,3.07,2.0275,16.57,0.6175,3.74,2.8,487.28,0.4575,1.66,1.8875,1.61,1.495,4.1575,1.5475,Scrub,0,1
Scrub-50_461-top-3,48.0975,1.175,2.1725,2.3425,60.13,0.875,3.225,5.18,587.495,0.9275,0.875,1.5725,2.015,1.5875,5.9875,1.0175,Scrub,0,1
Scrub-50_461-top-4,187.385,1.39,7.5925,2.2675,215.6,0.9975,1.67,5.025,770.5575,0.875,1.3875,0.3875,0.445,1.66,4.8475,1.0175,Scrub,0,1
Scrub-50_461-top-5,26.1675,2.1025,12.155,1.53,189.7025,1.3475,0.5125,4.965,39.7175,1.3225,0.7175,0.6925,1.9725,1.87,1.925,0.6575,Scrub,0,1
Scrub-50_461-top-6,144.075,1.155,13.6,3.035,534.1925,2.0475,6.0675,9.0325,1196.885,1.66,1.3075,1.45,1.24,2.4875,9.685,0.4825,Scrub,0,1
Scrub-50_461-top-7,129.21,1.1025,9.8975,3.1475,175.3275,1.1925,2.6825,2.715,394.395,0.435,1.0775,0.5675,2.4225,3.07,5.1825,0.5175,Scrub,0,1
Scrub-50_461-top-8,43.435,0.9125,12.2575,1.34,69.15,2.89,4.185,3.405,539.945,1.13,0.745,1.035,1.78,2.8575,8.265,1.3675,Scrub,0,1
Scrub-50_461-top-9,90.9375,2.1475,9.335,2.7675,55.45,1.1775,4.84,2.755,476.6,1.405,0.8725,0.695,2.17,2.2875,6.7425,0.155,Scrub,0,1
Scrub-50_56-back-0,1220.2575,1.0025,4.8425,5.15,374.3,8.6525,21.905,25.805,254.2225,0.6575,4.0075,0.93,3.585,3.225,11.61,1.665,Scrub,0,0
Scrub-50_56-back-1,316.05,1.6175,5.7075,5.42,140.3325,9.43,16.1525,17.3125,19.09,1.1375,2.785,2.6425,0.9325,2.865,11.4425,0.93,Scrub,0,0
Scrub-50_56-back-2,458.34,0.9575,5.055,1.1925,187.5625,7.3175,15.8325,27.2925,110.0675,1.43,3.5725,1.38,3.9175,4.82,5.2925,1.155,Scrub,0,0
Scrub-50_56-back-3,364.0925,1.465,4.7075,3.3,151.6775,12.1675,17.415,24.965,63.22,1.6875,2.885,1.8625,4.715,4.9225,11.6175,2.2475,Scrub,0,0
Scrub-50_56-back-4,294.8425,1.9775,2.71,2.595,122.1125,9.2225,23.885,27.265,18.4075,1.6925,4.2525,1.83,4.63,5.0425,9.51,2.22,Scrub,0,0
Scrub-50_56-back-5,423.0175,1.4125,4.625,3.255,175.5775,8.965,16.5925,16.675,15.865,2.1275,3.5775,1.98,2.48,7.0425,11.5775,2.195,Scrub,0,0
Scrub-50_56-back-6,814.745,1.6425,7.125,3.5225,218.1875,8.0025,15.985,14.875,118.045,2.98,4.8225,0.84,1.9375,1.5825,5.6025,2.68,Scrub,0,0
Scrub-50_56-back-7,305.6925,1.9725,2.5775,3.145,231.18,2.8575,9.2075,9.1125,36.68,1.025,4.325,1.83,2.4825,2.7825,9.495,1.6775,Scrub,0,0
Scrub-50_56-back-8,597.635,1.5725,4.125,3.525,251.0325,4.9725,16.545,19.7875,122.3725,2.0925,4.49,2.19,3.3925,3.4625,6.165,1.8525,Scrub,0,0
Scrub-50_56-back-9,549.27,2.0675,4.53,4.9575,170.145,6.0475,15.755,19.455,133.865,1.5025,2.5275,2.46,1.935,1.84,9.775,0.6125,Scrub,0,0
Scrub-50_56-right-0,972.895,4.0425,7.295,4.835,239.045,6.785,6.01,19.55,528.28,2.155,3.425,2.0425,4.1875,4.7375,12.9025,1.995,Scrub,1,0
Scrub-50_56-right-1,399.9525,1.01,4.615,2.1575,55.835,3.68,9.115,9.14,16.5725,1.4,1.8675,1.3175,3.945,2.9075,11.54,2.065,Scrub,1,0
Scrub-50_56-right-2,403.3225,1.5,2.985,2.9525,46.1425,6.1275,2.62,3.295,17.3025,2.7825,1.035,0.875,2.6175,2.115,10.0975,1.7925,Scrub,1,0
Scrub-50_56-right-3,568.3375,1.29,6.74,1.9125,32.7825,2.6925,8.4025,5.9575,18.025,2.6375,2.775,1.59,2.5075,2.85,12.5975,3.385,Scrub,1,0
Scrub-50_56-right-4,476.3575,2.63,5.925,4.8125,50.565,2.02,11.0575,4.4325,22.9725,2.195,1.65,1.4475,4.13,1.3375,8.1,1.735,Scrub,1,0
Scrub-50_56-right-5,435.1375,1.6625,2.4475,2.135,131.315,4.945,5.4575,7.595,29.085,1.48,1.9375,2.28,4.365,3.93,11.4825,2.265,Scrub,1,0
Scrub-50_56-right-6,665.6325,0.7425,4.845,2.1375,56.3825,1.515,7.025,4.8375,28.1625,1.0575,1.92,0.9325,1.7,2.8,7.735,1.65,Scrub,1,0
Scrub-50_56-right-7,610.08,2.5725,3.1575,4.8375,41.0775,2.62,7.4425,7.6075,22.555,1.425,0.8275,1.9725,2.9225,2.8725,8.2725,1.9725,Scrub,1,0
Scrub-50_56-right-8,294.485,1.495,3.785,2.6575,190.9075,4.3775,3.415,10.25,17.425,2.905,1.89,1.68,3.5275,2.1675,8.69,2.995,Scrub,1,0
Scrub-50_56-right-9,540.2025,2.3125,2.4925,3.0675,92.7075,1.635,4.1425,6.7925,69.0475,1.2975,2.025,2.125,2.44,2.3175,5.21,2.545,Scrub,1,0
Scrub-50_56-top-0,504.0875,1.42,5.16,3.225,113.9875,65.7925,112.99,136.2375,1195.89,1.73,0.305,2.465,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-1,519.0875,1.125,3.6325,2.985,168.645,55.51,116.6,142.775,859.8175,2.1325,3.4525,0.54,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-2,187.185,3.19,1.9925,3.5975,166.4175,60.695,108.5275,117.67,963.865,3.2775,2.8425,2.1425,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-3,314.445,1.4975,4.075,2.7575,156.8775,56.16,110.67,129.6575,1129.105,1.695,2.4,3.575,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-4,406.18,1.285,4.655,3.7575,192.405,62.0425,120.6525,85.1975,659.655,1.5075,3.1225,1.08,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-5,989.16,1.395,4.125,1.6525,118.595,62.6775,105.3375,113.885,815.9225,1.435,3.2,2.345,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-6,1777.2375,2.8525,3.5225,2.57,222.455,54.475,99.795,127.705,697.3925,2.285,2.7575,2.6425,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-7,742.4475,2.9075,3.7125,4.1775,122.365,63.9675,111.535,123.92,847.0625,2.1725,0.6525,2.735,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-8,675.1525,1.33,1.49,2.915,135.4475,57.5275,106.18,74.2675,970.4525,2.7325,2.4425,1.89,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_56-top-9,669.36,2.4375,2.17,3.9925,129.91,52.5825,102.64,117.1975,1237.8425,1.545,3.1075,2.1025,0.0,0.0,0.0,0.0,Scrub,0,1
Scrub-50_866-back-0,4.2575,1.255,4.1525,3.445,0.83,0.435,1.9975,2.9825,1.0825,1.4375,1.7025,1.0525,1.9875,2.0225,3.865,1.095,Scrub,0,0
