,media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,media13,media14,media15,std0,std1,std2,std3,std4,std5,std6,std7,std8,std9,std10,std11,std12,std13,std14,std15,750,751,752,753,754,755,756,757,758,759,7510,7511,7512,7513,7514,7515,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Suger-100_458-back-6,1767.9675,2.65,5.8825,4.6425,2761.315,2.1725,6.0375,4.52,1861.69,3.3125,4.5,1.32,0.6275,4.5775,7.94,3.8025,3163.1014801739107,16.32356108870072,30.969363044279866,25.60045217626181,5224.721924537858,16.267123039429777,25.418030695967694,20.838911934805232,3383.4665920248667,17.859373920776317,23.065233849482826,8.812021863528692,8.959320135659445,21.877741718622755,43.35944538113216,19.986423806961547,326.0,0.0,0.0,0.0,1757.75,0.0,0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477.0,123.0,236.0,185.0,18850.0,210.0,220.0,179.0,9544.0,133.0,140.0,96.0,144.0,116.0,306.0,116.0,-19.8025,7.185,-19.5575,9.485,-20.2875,7.295,1.025,0.0025,6.421962141305466,9.04795217695647,7.00638403837765,11.809888172485637,4.986683394621666,9.133813078522254,0.48472920895592525,0.049999999999999975,-12.0,19.0,-11.0,25.0,-14.0,19.0,1.0,0.0,-7.0,22.0,-8.0,28.0,-11.0,21.0,5.0,1.0,Suger,0,0
Suger-100_458-back-7,70.2675,1.565,1.53,1.4075,128.715,833.2875,12.0225,4.405,19.2075,5327.9025,37.005,1.2325,2.04,1.98,1.04,5.13,286.1867976543111,9.34929399717508,10.704464671798238,11.826076439796033,589.7335439902268,2816.17810563366,26.99924799379741,23.889175514590598,181.67361586235037,12035.512743355921,78.8367812012608,9.040340876200094,15.555169824552824,13.669555291034097,10.680054255351,22.081714273650963,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.0,79.0,126.0,185.0,6519.0,13175.0,159.0,230.0,2190.0,35030.0,319.0,121.0,151.0,111.0,207.0,111.0,-18.5825,23.8675,-18.9525,24.755,-19.825,20.1725,0.9825,0.07,7.464078974484602,32.671064259519014,8.044066837004497,33.541504981007975,6.675761340377927,32.898990907881846,0.3427644507116804,0.837767650719148,-9.0,38.25,-9.0,41.25,-18.0,20.0,1.0,0.0,-4.0,86.0,-3.0,88.0,-7.0,86.0,5.0,12.0,Suger,0,0
Suger-100_458-back-8,4155.935,1.92,3.71,5.605,3871.3825,3.05,6.0525,4.7325,145.0175,12.015,2.5325,2.67,0.6275,2.2975,2.745,4.115,6204.7511030985825,12.087757637865609,24.853977558959322,29.540744981044046,6138.513399683076,20.864222714342358,23.25773094848638,24.882801858327745,265.8627365398392,29.075991956779095,17.128848103225145,13.314438993599639,8.959320135659452,14.735733723535114,25.33198073819533,20.484403872336834,6841.0,0.0,0.0,0.0,7250.25,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20401.0,96.0,218.0,185.0,18293.0,241.0,251.0,241.0,819.0,193.0,140.0,96.0,144.0,111.0,292.0,116.0,-20.8475,12.185,-20.5,12.9275,-20.665,5.815,0.9775,0.0275,4.417922458250931,15.264445067149332,4.998746710094361,15.906911023065982,4.517054843717636,7.283088867962959,0.3568081138023466,0.29489176469037776,-16.0,32.0,-15.0,32.0,-15.0,15.0,1.0,0.0,-7.0,35.0,-6.0,39.0,-12.0,17.0,5.0,4.0,Suger,0,0
Suger-100_458-back-9,1788.11,2.3575,4.12,5.2125,2600.12,2.0525,6.31,9.11,2533.8,2.09,2.05,1.92,0.8775,0.6925,2.6625,5.085,2999.621847160879,14.676108617763779,26.721446241232194,27.799539199404993,4172.153298173309,16.525509823825143,25.183514916684985,38.432871529916746,4511.558878457007,13.675505424720336,14.516346330152846,10.942254444620932,10.181190271198474,7.220684834119572,22.91443370301389,22.71624627026945,1088.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8964.0,114.0,236.0,200.0,13387.0,169.0,220.0,261.0,11835.0,133.0,140.0,84.0,137.0,111.0,292.0,116.0,-20.7975,7.985,-20.0925,9.62,-20.1725,7.36,0.9975,0.01,5.36455402150302,10.094529400101994,6.749654683453412,11.821165334884991,4.803689449873628,9.183749404945278,0.39735182292012133,0.09962335082738012,-15.0,21.0,-12.0,25.0,-14.0,19.0,1.0,0.0,-7.0,24.0,-8.0,28.0,-12.0,22.0,5.0,1.0,Suger,0,0
Suger-100_458-right-0,2565.55,1.3675,2.1675,2.525,398.92,13.2,33.9575,31.885,969.9625,3.45,3.275,2.28,1.0975,2.205,6.0725,4.0825,3737.8031741816203,10.213384689565105,17.338569974825727,18.300865531389316,945.9276618503336,30.410887115272367,89.5652305308832,89.49984542348152,1854.7491169456725,17.43293630374481,21.114305808490002,13.045576555644146,12.644274908824258,14.630553911914044,41.44455781137564,20.63796277539997,6047.25,0.0,0.0,0.0,154.0,7.0,13.0,0.0,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13785.0,105.0,236.0,200.0,4913.0,203.0,930.0,703.0,7919.0,118.0,211.0,96.0,151.0,116.0,320.0,116.0,-11.3125,3.8325,-10.47,-2.03,-13.91,3.1425,0.99,0.09,16.542035579176975,5.211751109182,17.904343433492922,1.499908100777159,13.9857392459476,4.0252578179854686,0.5104423360636516,0.37716791896679563,10.0,9.0,11.0,-1.0,2.0,5.0,1.0,0.0,11.0,14.0,13.0,4.0,7.0,13.0,5.0,4.0,Suger,1,0
Suger-100_458-right-1,1918.885,1.995,3.0325,5.075,654.4125,6.2,11.015,14.0,1548.77,3.675,4.8075,2.16,0.285,2.095,2.985,3.545,3337.0500151757537,14.889567591358801,22.882207767844907,27.438596290918987,1850.636368865625,22.462890589460816,36.22388991399515,47.79996958923541,3111.2946997788754,19.49897176133583,24.73884536361401,12.982903738135123,5.36056098137944,14.889096277810921,29.097963910888993,19.25837968184039,2368.5,0.0,0.0,0.0,525.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10205.0,132.0,236.0,185.0,8996.0,256.0,277.0,327.0,9544.0,163.0,158.0,96.0,107.0,116.0,292.0,116.0,-10.5625,-0.92,-11.375,-2.6125,-14.3575,6.875,1.0225,0.015,16.894070492172283,1.5327992967804127,16.340805666323842,1.4308956656636596,13.936292346277098,9.217471423802818,0.5363888818585397,0.21186603797001793,11.0,0.0,9.0,-2.0,3.0,18.0,1.0,0.0,12.0,1.0,11.0,5.0,5.0,21.0,5.0,4.0,Suger,1,0
Suger-100_458-right-2,2979.79,2.5125,5.435,1.26,830.6125,2.885,5.6525,5.7875,916.3575,2.495,2.4,2.67,0.5525,1.4775,4.88,4.845,4578.441066826806,14.723511749769882,31.010803760539527,12.016588367335137,2105.670832890299,12.622999853968285,30.60528471328047,33.76852271815328,1816.797035544879,15.139120099711416,17.479239386306457,13.87199266331726,7.723105570243343,12.601248844105806,35.523518983942076,22.54432503932417,5979.25,0.0,0.0,0.0,551.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13096.0,114.0,236.0,185.0,9432.0,107.0,249.0,344.0,5746.0,118.0,140.0,96.0,144.0,116.0,292.0,116.0,-11.11,-0.96,-12.0275,-2.715,-14.7475,7.46,0.9925,0.035,16.439542158038275,1.5392606368872945,15.867772662638686,1.0399416794906666,14.029283507697315,9.990642238156013,0.46149343492209133,0.3066105429737472,10.0,0.0,7.0,-2.0,3.0,20.0,1.0,0.0,11.0,1.0,9.0,2.0,4.0,23.0,5.0,4.0,Suger,1,0
Suger-100_458-right-3,2212.515,2.5825,4.395,4.3425,613.5725,3.92,7.45,12.1075,796.5025,2.425,3.7475,1.655,0.5,1.4875,6.1775,3.68,3310.4123481163833,15.809111732936161,29.751333240275756,26.25382547611538,1368.6653121144054,16.043755958726027,31.248819526575936,47.09193210011995,1573.7515798503473,15.829586682422944,19.658455711280617,12.759034344082764,7.606553038190625,12.37670395347158,40.899975718629335,19.907369449427357,4615.5,0.0,0.0,0.0,356.75,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12688.0,114.0,329.0,200.0,6156.0,107.0,249.0,309.0,5379.0,163.0,140.0,133.0,144.0,111.0,292.0,116.0,-11.2325,-0.075,-11.27,-2.6475,-14.495,7.005,0.99,0.05,16.41423197344896,1.2543158576198805,16.572529131201133,1.0891323487909765,13.500022277898658,9.0068186367267,0.4127054815923112,0.4335549847620579,10.0,0.0,8.0,-2.0,1.0,18.0,1.0,0.0,11.0,3.0,12.0,2.0,5.0,22.0,5.0,5.0,Suger,1,0
Suger-100_458-right-4,2772.99,3.0225,5.62,1.7625,824.305,12.345,25.3025,28.5975,887.85,2.095,2.355,0.72,0.8725,3.3075,3.9475,3.31,4434.467088704352,17.442551426056433,34.087468206392245,16.69229389384792,1980.7722518652715,30.830785236443983,60.123273478615914,79.10603583807605,1699.2374222110873,14.566620785300731,16.55972633653268,4.974279711336774,9.303096945746338,18.532446483983268,32.86273943019872,18.784329308466745,4093.75,0.0,0.0,0.0,645.0,0.0,0.0,0.0,281.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13410.0,123.0,310.0,200.0,9772.0,234.0,320.0,703.0,5597.0,118.0,140.0,72.0,107.0,122.0,306.0,116.0,-10.97,-0.8975,-11.61,-2.955,-15.065,7.3725,1.015,0.0425,16.784916847692717,1.5289991320679888,16.430087322456973,1.5309587148144017,13.692497442597485,10.062648059279049,0.48514266821348906,0.6608976579514486,10.0,0.0,8.0,-2.0,2.0,20.0,1.0,0.0,13.0,1.0,10.0,1.0,3.0,23.0,5.0,13.0,Suger,1,0
Suger-100_458-right-5,2096.77,2.965,3.8475,3.2275,549.645,7.675,20.375,16.78,824.58,2.9025,1.525,2.0425,0.6975,1.3075,4.1225,3.37,3159.6646711613944,15.981467180239708,26.182590855562157,22.422257643792406,1363.2934686556603,23.695422715033423,62.69314516857341,49.594057368960854,1698.0278782423445,15.992416553418167,13.663311832259495,13.78352849943501,9.29823298221112,11.49208919366226,33.17822297757781,18.896714384684465,4615.5,0.0,0.0,0.0,279.0,0.0,0.0,0.0,109.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905.0,114.0,236.0,200.0,6894.0,234.0,435.0,344.0,5524.0,118.0,140.0,145.0,151.0,116.0,306.0,116.0,-11.065,-0.1075,-11.125,-2.69,-14.505,7.155,0.9775,0.0275,16.394900331878464,1.2081360568369706,16.56442953483567,1.3203250150487151,13.278772137275524,9.009100105547708,0.4152406676014232,0.2586716597714592,10.0,0.0,8.0,-2.0,1.0,18.0,1.0,0.0,11.0,2.0,12.0,3.0,5.0,22.0,5.0,4.0,Suger,1,0
Suger-100_458-right-6,2917.3125,2.2025,5.5725,4.2925,631.535,10.76,25.46,38.69,824.48,2.42,2.31,1.05,1.28,2.9675,3.1125,2.095,4558.384951741616,13.44389599777523,31.539444909716455,24.388294652150286,1490.1382196155193,27.339550610222577,62.21930169778045,102.79640876088696,1739.2507921213544,14.58253152110121,15.142064101804557,9.14914022831074,11.443074757238618,18.121739357560593,29.106663126264845,14.94068388955869,6023.5,0.0,0.0,0.0,313.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13677.0,114.0,292.0,185.0,7637.0,189.0,392.0,776.0,5771.0,103.0,140.0,96.0,151.0,133.0,306.0,128.0,-10.7275,-0.2575,-11.5075,-2.805,-14.3975,6.15,0.9475,0.025,17.028598788265857,1.3078493509621245,16.40068290496996,1.7549000499924918,14.00427767623461,8.398442390495157,0.223312384458703,0.32347579736155874,11.0,0.0,8.0,-2.0,3.0,16.0,1.0,0.0,12.0,3.0,11.0,2.0,5.0,19.0,1.0,5.0,Suger,1,0
Suger-100_458-right-7,441.32,1.4375,2.2175,1.955,276.7925,12.3125,25.12,23.9225,121.14,327.92,1.2175,2.19,0.9075,2.4375,3.815,3.0325,1780.2088857187593,10.17792065808659,19.220660191457743,16.10719028717825,693.6738989893526,30.18638581332946,69.14425442362867,67.21596878644027,623.3169100271659,2143.5747070984785,9.947742845454853,11.889377327391136,9.6689018459837,16.01334323787932,32.861382367877134,17.88424051776438,0.0,0.0,0.0,0.0,87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12001.0,105.0,218.0,185.0,2726.0,234.0,731.0,558.0,4098.0,15792.0,122.0,84.0,151.0,116.0,320.0,116.0,-14.6725,2.6075,-15.085,-1.2975,-15.395,7.7475,0.99,0.015,16.202516706334364,9.643180028011022,15.741100043403584,1.9178605848855816,14.662245004481072,18.99462379418744,0.41270548159231263,0.21186603797001713,3.25,0.0,5.25,0.0,3.25,7.0,1.0,0.0,18.0,53.0,17.0,4.0,14.0,86.0,5.0,4.0,Suger,1,0
Suger-100_458-right-8,3840.4975,0.895,2.4,2.18,550.5,5.2275,10.345,12.2825,498.5925,2.6825,3.36,1.71,1.07,2.3975,0.4025,3.515,6011.277999140546,8.278000254925814,20.621788122357504,17.545861138962874,970.6688699746401,20.646220229728094,34.86416138921776,48.463692776591344,1072.4737158185108,14.801330758772227,19.996250275055463,11.99815775332539,10.73934046317367,16.122945362678593,5.005309837204503,19.26350127061562,9079.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17432.0,105.0,236.0,200.0,3306.0,287.0,249.0,415.0,3398.0,133.0,193.0,96.0,144.0,116.0,96.0,116.0,-11.185,1.9025,-10.9375,-2.4,-14.3625,6.0175,0.99,0.02,16.565530991870013,2.865050616934019,16.65494105073653,1.5397815813600697,13.389896080351233,7.865867621158106,0.4065873623319122,0.2824880506266892,10.0,5.0,9.0,-2.0,2.25,16.0,1.0,0.0,11.0,9.0,12.0,5.0,4.0,20.0,5.0,4.0,Suger,1,0
Suger-100_458-right-9,2550.85,2.0775,4.165,2.3375,516.9425,3.425,9.1375,7.3775,774.16,2.4575,6.3725,3.45,1.465,1.54,4.78,4.5,4043.654967506566,14.364970403266234,26.72627001232918,18.694177554417443,1236.9485532965778,15.514868767804717,39.36569239954036,40.61044217666736,1513.0473191128874,14.670079134227905,27.747315682222748,16.51725003964576,13.071378172109323,12.720965269722376,36.182586265663616,22.017992187069982,5311.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12145.0,132.0,236.0,185.0,5923.0,137.0,249.0,327.0,4431.0,103.0,158.0,96.0,151.0,116.0,306.0,116.0,-10.68,-1.495,-12.41,-2.42,-14.845,7.2875,0.9875,0.02,16.95630829447974,2.0421559691919318,15.553510188957246,1.4225537416455174,14.410591169157934,10.024523501322692,0.5128364779662553,0.14017532881009234,11.0,0.0,6.0,-1.0,3.0,20.0,1.0,0.0,12.0,1.0,9.0,1.0,5.0,23.0,5.0,1.0,Suger,1,0
Suger-100_458-top-0,180.835,1.42,4.8425,4.335,520.735,13.245,34.2375,31.8175,616.59,3.0125,4.3,2.615,0.6975,3.0675,5.045,2.4425,377.1093427854041,11.579023467510256,29.415401720798993,25.08237606313317,809.4227992494799,37.006874319066384,84.20092388273896,87.75643665387499,1256.5892639784242,17.446871555315155,27.94265520579373,16.026506083457726,9.02244451423952,17.173096163172627,32.981166874764405,15.731828240846587,191.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.0,114.0,236.0,200.0,3342.0,241.0,567.0,739.0,4516.0,133.0,265.0,133.0,144.0,116.0,306.0,122.0,-10.5575,-1.5275,-10.765,-2.0225,-12.725,4.685,1.0525,0.0225,16.893346519905464,2.121437010016714,17.162784679208215,2.2945929141362,14.305978735092657,5.93665602100876,0.629073193441565,0.2867041124928295,11.0,0.0,11.0,-2.0,5.0,12.0,1.0,0.0,12.0,2.0,12.0,10.0,8.0,15.0,5.0,4.0,Suger,0,1
Suger-100_458-top-1,602.005,1.6775,1.815,4.9225,418.8825,7.39,11.3525,14.0375,1292.4475,2.57,3.3775,4.6025,0.4125,3.22,1.8875,2.7825,945.0099865407037,12.388388683984108,19.91500171310757,28.576880322604147,670.4584625977379,23.52171502450947,40.15650140715881,45.94413185467418,2056.263681550571,16.043334174309738,23.987465267821314,20.78628557293966,7.273555201079942,17.966457189994433,20.347848315674387,16.725715759547448,1210.0,0.0,0.0,0.0,746.5,0.0,0.0,0.0,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,114.0,236.0,200.0,2493.0,203.0,406.0,274.0,5948.0,118.0,229.0,145.0,144.0,116.0,292.0,116.0,-11.085,-0.48,-10.57,-2.5925,-12.8675,5.8475,1.005,0.025,15.942653339037491,1.3854235800796133,17.141753097280347,0.9184512134996313,13.788046246595156,7.406509617342006,0.5437961803049761,0.3234757973615591,9.0,0.0,11.0,-2.0,4.0,15.0,1.0,0.0,10.0,2.0,12.0,1.0,6.0,18.0,5.0,5.0,Suger,0,1
Suger-100_458-top-2,426.16,1.9175,4.35,2.0625,387.285,11.88,19.865,22.6975,1503.3775,2.4625,2.01,1.9225,0.72,1.485,5.9775,3.27,747.5560142129611,11.809078269447339,28.886737597426034,16.034223853572275,549.034978205607,34.78556725458191,56.2623800912637,63.208974282332036,2260.7648893030664,15.421028306668994,16.940109748633216,13.237998536907233,10.169569822560852,12.159127681084357,37.83902050041828,18.572140722802153,425.25,0.0,0.0,0.0,844.0,0.0,0.0,0.0,2726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.0,105.0,236.0,185.0,1608.0,372.0,450.0,415.0,6725.0,118.0,229.0,133.0,144.0,116.0,306.0,116.0,-11.17,-0.8675,-10.5625,-2.055,-12.8475,6.165,1.045,0.0825,15.809679468992513,1.636042584514797,17.16778745398378,1.8521747699518287,13.776200601309407,7.761984024073715,0.6032285734109841,0.6054835057119403,9.0,0.0,11.0,-2.0,4.0,16.0,1.0,0.0,10.0,2.0,12.0,5.0,6.0,19.0,5.0,5.0,Suger,0,1
Suger-100_458-top-3,1617.39,2.87,3.08,2.1,154.135,10.43,23.1375,21.615,955.4175,1.545,1.7375,3.015,1.1325,1.715,3.67,2.24,2838.65689107773,16.43238138234198,22.40364721471259,15.85333784418938,367.0600966618445,29.71552845868555,67.54115866666153,70.30803527735195,1485.3103920040505,12.326712644153412,12.819885624238072,17.63070842874026,12.275041154242459,13.41542803167994,28.024355679983078,14.747920290068278,2296.25,0.0,0.0,0.0,145.75,0.0,0.0,0.0,2650.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9312.0,150.0,218.0,185.0,2625.0,181.0,450.0,850.0,4735.0,118.0,140.0,145.0,144.0,111.0,306.0,116.0,-11.705,2.4775,-9.915,-2.535,-13.56,5.4025,1.02,0.0525,15.265009869495348,3.4899775943439266,17.97764624223725,1.3687434553693894,12.912910521852291,6.824729744848894,0.4473256650658063,0.4693553943607567,8.0,6.0,13.0,-2.0,3.0,14.0,1.0,0.0,9.0,9.0,13.0,3.0,4.0,19.0,5.0,5.0,Suger,0,1
Suger-100_458-top-4,664.4275,2.1625,1.8575,2.9975,595.8525,8.6,16.7675,23.7375,2017.7125,2.43,1.4,4.025,2.19,1.71,3.725,4.56,1082.9057886591704,14.138452296249888,19.146243504950824,22.410109913068094,902.5349850514659,21.657391498430577,50.541612362492955,65.7021729669689,3036.666277358112,16.07189673503568,15.147396113608304,18.286069173404517,17.022140970160724,13.035171238731676,26.487702258355963,21.724555017924292,1200.75,0.0,0.0,0.0,1274.75,0.0,0.0,0.0,3197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.0,141.0,236.0,200.0,2709.0,115.0,392.0,558.0,8890.0,118.0,211.0,133.0,144.0,111.0,292.0,128.0,-10.8725,-1.0225,-10.5625,-2.31,-12.79,6.145,1.0,0.085,16.230212359457457,1.6640060216538446,17.280846706896863,1.219679895554172,13.885890135751291,7.740074086671776,0.5056076519835918,0.6234956833594917,10.0,0.0,11.0,-2.0,5.0,16.0,1.0,0.0,10.0,2.0,12.0,2.0,6.0,18.0,5.0,5.0,Suger,0,1
Suger-100_458-top-5,656.7,1.5475,5.12,1.455,408.84,5.905,17.105,21.465,1593.725,1.5825,3.4575,3.1825,1.475,2.15,4.795,2.3475,1129.0319583197195,11.619823341437593,31.785237979028196,14.294362419936084,628.6976987320503,20.57789102404561,49.08076281187467,61.34906719024161,2298.3001213929692,12.901912342953835,21.351766638770027,16.069841107897837,14.359312296348362,14.344053809828228,33.84111445518482,15.626971855527085,795.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,3981.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352.0,114.0,273.0,185.0,1900.0,203.0,249.0,432.0,6923.0,118.0,193.0,121.0,144.0,111.0,292.0,122.0,-11.285,-0.4975,-10.52,-2.31,-12.935,6.01,1.0575,0.04,15.781203723969979,1.3618481287627293,17.246541914831766,1.143314444848612,13.69322958037483,7.606216953312093,0.6747829874859789,0.43459427107490517,9.0,0.0,11.0,-2.0,4.0,16.0,1.0,0.0,10.0,2.0,12.0,4.0,6.0,18.0,5.0,5.0,Suger,0,1
Suger-100_458-top-6,620.645,2.315,4.12,2.1125,370.8775,7.8575,14.5025,19.855,1776.6225,1.655,4.63,1.62,1.115,1.46,4.1,2.3375,1120.0402959878675,14.706000173492223,26.75696990685784,19.041962466785375,654.3524128436,22.81432504630131,44.50355502400269,56.647474045975464,2457.437905143859,12.758052152928514,24.61499227323725,11.088868631145264,12.26163301156393,11.810890857896515,31.949913810231195,16.137212206403195,696.25,0.0,0.0,0.0,202.0,0.0,0.0,0.0,4538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4927.0,114.0,236.0,263.0,1885.0,137.0,334.0,309.0,7668.0,118.0,229.0,96.0,144.0,111.0,292.0,122.0,-11.785,-0.395,-10.41,-1.72,-12.7975,5.96,1.0325,0.05,15.082023856532745,1.5475666079413297,17.55755019706072,1.6350178005208535,13.832745782733285,7.5139569384034,0.6102251115095093,0.6622661785325208,7.0,0.0,12.0,0.0,5.0,15.0,1.0,0.0,8.0,2.0,12.0,4.0,6.0,18.0,5.0,12.0,Suger,0,1
Suger-100_458-top-7,590.5525,2.2125,4.9875,2.075,249.5375,9.1425,18.6325,23.7275,1401.785,1.615,3.88,1.835,1.72,1.7275,5.3475,2.245,1041.0064400686504,15.792271316480532,30.991669084313465,19.33387887053317,470.1146594996147,23.774255652481962,51.7878595787597,66.37527730520877,1937.6719110474105,12.69980265471373,20.510541332797793,12.33117674025879,14.74585367149881,13.281726333047356,34.928595171458554,14.5467865005895,791.0,0.0,0.0,0.0,134.75,0.0,0.0,0.0,3662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4820.0,141.0,236.0,263.0,1594.0,174.0,392.0,486.0,5331.0,118.0,140.0,145.0,144.0,111.0,292.0,116.0,-11.025,-0.955,-10.2625,-1.525,-13.1025,5.7975,1.0225,0.05,16.04487363380638,1.5935254338323768,17.545603845000986,1.6495993285832045,13.498797635122413,7.3314985458171265,0.4925446686611959,0.4449662767768714,9.0,0.0,12.0,0.0,4.0,15.0,1.0,0.0,10.0,2.0,12.0,4.0,5.0,18.0,5.0,4.0,Suger,0,1
Suger-100_458-top-8,437.835,2.39,3.6625,2.2275,447.5725,8.8675,16.6275,19.4975,1694.515,1.6525,3.5825,3.6725,1.65,1.635,5.4525,1.665,790.780619226571,13.350786822203775,24.345849640890435,18.418301450481426,694.8876793850596,27.546905884500493,47.67994533047188,57.75525228640804,2467.219425590289,12.179597704794109,21.66822497769984,19.315225564214593,14.412209388175858,12.632328141942528,36.28172615632005,12.909663959952534,438.0,0.0,0.0,0.0,703.25,0.0,0.0,0.0,3896.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.0,105.0,236.0,185.0,1960.0,234.0,450.0,327.0,7214.0,118.0,176.0,145.0,144.0,116.0,320.0,116.0,-11.1075,-1.385,-10.37,-2.0475,-12.7075,6.0375,1.0725,0.0225,15.860322137199493,2.0511687480757503,17.368426976531186,1.5317013490091278,13.891161025507994,7.59442439918171,0.7270248709000745,0.3197645593770275,9.0,0.0,11.0,-1.0,5.0,16.0,1.0,0.0,10.0,1.0,12.0,6.0,6.0,18.0,5.0,5.0,Suger,0,1
Suger-100_458-top-9,857.3825,2.6875,2.9825,3.605,443.7075,5.8975,17.3875,13.655,2012.195,1.14,3.065,2.26,0.79,2.3325,4.725,1.225,1256.4267693585102,14.43661606674662,21.044342580289534,22.826554799400313,794.1689762581261,17.39406154964908,45.7477265003395,41.591472701790096,2872.4346029711387,10.483566325791404,22.372238771950595,15.318257817271267,10.23659463269823,16.092369453768857,33.00633151077982,11.02625597390182,2012.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,4062.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4583.0,105.0,218.0,185.0,2542.0,107.0,249.0,274.0,7951.0,103.0,265.0,145.0,151.0,116.0,292.0,122.0,-11.335,-1.2875,-10.4025,-2.09,-12.915,6.1625,1.05,0.0325,15.583802882502736,1.7994272968061822,17.65431053457279,1.3081200039989298,13.636813473251767,7.7440958996682046,0.559717078549555,0.36300576160357856,8.0,0.0,12.0,-1.0,4.0,16.0,1.0,0.0,9.0,0.0,12.0,5.0,6.0,19.0,5.0,5.0,Suger,0,1
Suger-150_23-back-0,2252.975,1.7675,4.4875,3.63,1000.6275,1.125,9.365,6.315,2145.1,1.3175,2.1475,0.7225,3.3225,3.2875,9.79,2.3975,3433.796156513405,11.887882406900808,28.968652035465308,20.165806439947634,1527.1260372273482,12.270525232184815,59.92933829913745,45.7020510335335,2954.932141335882,8.823055566174855,12.327638477261793,6.685599213391826,18.62015761006219,15.629957860044517,46.312125111366,13.475848395367866,4933.75,0.0,0.0,0.0,2288.0,0.0,0.0,0.0,5804.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12291.0,141.0,218.0,185.0,7184.0,226.0,791.0,486.0,7433.0,83.0,104.0,83.0,144.0,111.0,292.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
